timestamp,speed,speed_deviation,area,area_deviation,frames,seconds,direction,max_dba
2024-02-02 14:25:15.879,52,2,28697,1214,5,0.50,RTL,88.65
2024-02-02 14:25:25.604,44,1,46032,7185,5,0.60,RTL,85.3
2024-02-02 14:25:28.359,50,1,24530,1869,6,0.61,RTL,84.78
2024-02-02 14:25:40.845,48,1,31752,1258,6,0.62,RTL,85.8
2024-02-02 14:25:52.843,46,1,24282,618,6,0.60,RTL,81.97
2024-02-02 14:27:24.856,56,1,69435,5085,4,0.40,LTR,92.8
2024-02-02 14:27:37.629,54,0,66184,10178,4,0.40,LTR,88.88
2024-02-02 14:27:44.049,56,2,26941,4515,5,0.52,RTL,88.63
2024-02-02 14:27:50.523,51,1,35707,730,5,0.52,RTL,89.13
2024-02-02 14:28:09.270,47,1,63941,20866,6,0.60,RTL,91.22
2024-02-02 14:28:19.240,48,1,35688,2476,5,0.63,RTL,88.4
2024-02-02 14:28:29.511,51,1,42240,9678,6,0.63,RTL,88.88
2024-02-02 14:28:32.131,53,1,82080,7008,4,0.40,LTR,90.95
2024-02-02 14:28:40.131,47,1,42155,3647,5,0.65,RTL,84.55
2024-02-02 14:28:47.003,50,1,47270,7369,6,0.60,RTL,89.4
2024-02-02 14:29:33.033,51,1,28541,2078,6,0.60,RTL,85.03
2024-02-02 14:29:51.302,68,1,39156,1092,4,0.40,RTL,89.97
2024-02-02 14:30:05.675,50,0,61888,352,4,0.40,LTR,87.87
2024-02-02 14:30:21.415,51,0,62989,871,4,0.39,LTR,87.87
2024-02-02 14:30:54.356,49,1,30648,2116,5,0.50,RTL,86.07
2024-02-02 14:30:57.951,48,2,52062,3759,5,0.52,RTL,84.96
2024-02-02 14:31:10.272,49,2,22498,1010,6,0.60,RTL,83.77
2024-02-02 14:31:48.157,52,0,80394,12881,4,0.40,LTR,92.55
2024-02-02 14:32:24.918,45,2,41958,9721,7,0.70,RTL,87.58
2024-02-02 14:32:26.993,44,1,27451,3375,7,0.70,RTL,84.29
2024-02-02 14:32:44.641,54,1,35285,2880,5,0.53,RTL,89.4
2024-02-02 14:32:51.059,49,1,62176,2966,4,0.40,LTR,88.64
2024-02-02 14:32:53.186,44,0,73939,3047,4,0.47,LTR,89.38
2024-02-02 14:32:54.736,40,0,59131,4300,4,0.48,LTR,89.13
2024-02-02 14:32:56.435,36,0,55181,6255,5,0.50,LTR,85.48
2024-02-02 14:33:57.464,45,1,83158,11008,4,0.40,LTR,90.45
2024-02-02 14:34:10.531,45,0,80106,3362,4,0.40,LTR,86.04
2024-02-02 14:34:17.529,52,0,78246,12732,4,0.40,LTR,94.05
2024-02-02 14:34:19.303,49,1,75495,185,4,0.40,LTR,88.87
2024-02-02 14:34:29.675,52,0,38831,3035,4,0.45,RTL,91.48
2024-02-02 14:34:43.194,53,1,32231,1576,5,0.52,RTL,87.33
2024-02-02 14:35:49.891,53,2,41529,1510,5,0.50,RTL,92.02
2024-02-02 14:36:04.365,43,1,27617,900,6,0.60,RTL,86.07
2024-02-02 14:36:12.833,52,1,45180,3019,5,0.50,RTL,85.53
2024-02-02 14:36:16.856,49,1,33802,1571,6,0.60,RTL,85.27
2024-02-02 14:36:23.479,47,1,26592,344,6,0.65,RTL,85.28
2024-02-02 14:36:28.051,53,0,98154,14066,4,0.42,LTR,92.28
2024-02-02 14:36:33.504,51,1,24873,687,4,0.53,RTL,86.05
2024-02-02 14:36:43.571,55,1,31667,239,4,0.50,RTL,92.04
2024-02-02 14:36:50.070,51,0,77876,14340,4,0.40,LTR,89.39
2024-02-02 14:37:24.031,51,1,26513,752,5,0.50,RTL,88.12
2024-02-02 14:37:27.158,52,1,25365,208,5,0.60,RTL,88.88
2024-02-02 14:37:40.074,55,1,37891,5409,5,0.50,RTL,85.3
2024-02-02 14:37:45.172,58,2,25319,409,4,0.40,RTL,89.96
2024-02-02 14:37:56.194,50,1,43428,4449,6,0.60,RTL,88.12
2024-02-02 14:38:06.889,44,1,29434,755,6,0.62,RTL,85.56
2024-02-02 14:38:11.687,50,1,34309,6314,6,0.60,RTL,90.47
2024-02-02 14:38:20.985,42,1,23056,671,6,0.72,RTL,81.48
2024-02-02 14:39:08.840,42,1,26662,863,6,0.60,RTL,85.55
2024-02-02 14:39:39.829,42,1,66794,1778,4,0.42,LTR,83.5
2024-02-02 14:39:48.576,49,1,27586,655,5,0.50,RTL,86.32
2024-02-02 14:41:03.576,48,1,33558,3987,6,0.65,RTL,88.39
2024-02-02 14:41:31.466,57,1,28683,909,5,0.50,RTL,90.99
2024-02-02 14:41:33.411,61,1,28077,889,5,0.50,RTL,88.38
2024-02-02 14:41:45.182,45,1,54955,2305,4,0.40,LTR,84.28
2024-02-02 14:41:50.604,55,1,24188,667,5,0.50,RTL,86.55
2024-02-02 14:42:05.998,49,1,78134,14,4,0.42,LTR,93.27
2024-02-02 14:42:09.052,58,1,23692,732,5,0.50,RTL,90.94
2024-02-02 14:42:13.323,54,0,54194,202,4,0.40,LTR,89.65
2024-02-02 14:42:27.525,57,0,72030,3398,4,0.41,LTR,90.72
2024-02-02 14:42:33.188,55,1,85417,3335,4,0.40,LTR,90.73
2024-02-02 14:42:38.536,55,1,62134,1788,4,0.40,LTR,89.95
2024-02-02 14:43:06.904,57,2,35145,1937,5,0.50,RTL,89.39
2024-02-02 14:43:13.874,48,2,43411,5468,5,0.50,RTL,86.58
2024-02-02 14:43:16.026,47,1,51743,8742,5,0.58,RTL,87.06
2024-02-02 14:43:29.066,48,1,66892,1578,4,0.40,LTR,86.57
2024-02-02 14:43:38.813,53,1,59976,9996,4,0.40,LTR,87.31
2024-02-02 14:43:51.883,47,1,30767,1928,6,0.62,RTL,89.13
2024-02-02 14:43:53.457,41,1,74568,17361,5,0.50,LTR,94.83
2024-02-02 14:43:55.813,45,10,68341,21545,6,0.61,LTR,88.63
2024-02-02 14:44:12.375,59,1,85774,4686,4,0.40,LTR,92.79
2024-02-02 14:44:19.700,46,1,28871,2628,6,0.60,RTL,85.3
2024-02-02 14:44:29.672,44,1,34071,1082,5,0.60,RTL,83.48
2024-02-02 14:44:32.294,51,2,29144,2259,6,0.60,RTL,86.05
2024-02-02 14:44:34.141,46,2,24632,2100,6,0.62,RTL,84.28
2024-02-02 14:44:48.790,55,0,66200,2680,4,0.40,LTR,88.4
2024-02-02 14:45:00.109,53,1,44630,3262,5,0.55,RTL,85.03
2024-02-02 14:46:17.502,47,1,26542,2673,6,0.62,RTL,85.54
2024-02-02 14:46:33.871,40,0,57809,3905,5,0.50,LTR,82.22
2024-02-02 14:46:35.600,41,0,82642,19787,5,0.50,LTR,90.95
2024-02-02 14:46:38.151,44,0,63333,14321,5,0.51,LTR,89.12
2024-02-02 14:46:39.099,43,0,51876,774,4,0.40,LTR,93.02
2024-02-02 14:46:41.495,47,1,51996,3220,4,0.42,LTR,86.04
2024-02-02 14:47:01.240,57,0,65415,0,4,0.40,LTR,90.22
2024-02-02 14:47:49.917,40,2,49180,16219,7,0.69,RTL,85.78
2024-02-02 14:48:20.555,50,2,33020,1577,6,0.60,RTL,85.8
2024-02-02 14:48:35.477,48,1,27150,2422,6,0.63,RTL,85.03
2024-02-02 14:48:54.747,45,1,63992,3076,4,0.40,LTR,86.57
2024-02-02 14:49:18.784,42,0,55990,100,4,0.44,LTR,82.22
2024-02-02 14:49:20.634,44,0,90036,12810,4,0.40,LTR,88.4
2024-02-02 14:49:52.947,57,1,65672,9376,4,0.40,LTR,89.65
2024-02-02 14:50:05.419,64,2,29443,643,4,0.40,RTL,87.58
2024-02-02 14:50:26.857,45,1,85460,19804,5,0.49,LTR,91.48
2024-02-02 14:50:43.057,54,1,42458,3665,5,0.53,RTL,89.95
2024-02-02 14:50:50.050,54,1,35140,1804,5,0.50,RTL,88.62
2024-02-02 14:51:40.779,54,0,61475,2955,4,0.39,LTR,89.4
2024-02-02 14:52:09.718,51,1,25697,1338,6,0.59,RTL,87.05
2024-02-02 14:52:11.693,59,2,91784,20560,4,0.42,LTR,91.23
2024-02-02 14:52:32.112,45,1,39655,6717,6,0.65,RTL,83.91
2024-02-02 14:52:48.980,52,2,37520,6987,6,0.60,RTL,88.65
2024-02-02 14:53:00.904,47,2,44396,1196,4,0.55,RTL,88.88
2024-02-02 14:53:05.499,52,1,31734,2207,6,0.60,RTL,87.07
2024-02-02 14:53:23.667,55,4,59766,582,4,0.42,LTR,89.13
2024-02-02 14:53:28.670,51,2,27362,1090,6,0.63,RTL,87.07
2024-02-02 14:53:33.839,48,1,31999,1293,5,0.57,RTL,83.47
2024-02-02 14:53:50.480,65,1,64114,13166,4,0.40,RTL,90.97
2024-02-02 14:53:56.178,53,2,73230,10414,4,0.42,LTR,89.14
2024-02-02 14:54:13.522,59,1,30863,1781,5,0.50,RTL,87.33
2024-02-02 14:54:30.669,47,1,23195,2036,6,0.60,RTL,84.55
2024-02-02 14:54:35.238,54,2,48015,8944,6,0.59,RTL,87.08
2024-02-02 14:55:11.099,52,0,53060,1184,4,0.40,LTR,84.53
2024-02-02 14:55:12.482,47,1,31959,5058,6,0.63,RTL,85.55
2024-02-02 14:55:38.465,48,2,20003,2577,6,0.60,RTL,85.52
2024-02-02 14:56:22.926,55,1,30499,2019,5,0.50,RTL,88.39
2024-02-02 14:56:56.914,44,1,28280,3714,7,0.71,RTL,86.33
2024-02-02 14:57:17.380,47,1,29821,4843,6,0.60,RTL,85.53
2024-02-02 14:57:31.348,50,1,72806,2666,4,0.45,LTR,88.63
2024-02-02 14:57:34.747,50,1,41854,6144,5,0.62,RTL,87.87
2024-02-02 14:57:41.520,48,2,33923,2298,6,0.60,RTL,85.8
2024-02-02 14:57:52.288,49,3,38774,1590,4,0.55,RTL,90.21
2024-02-02 14:58:06.286,50,1,27743,2348,6,0.60,RTL,87.32
2024-02-02 14:58:29.298,53,1,70880,6274,4,0.40,LTR,91.75
2024-02-02 14:59:02.865,48,0,73757,2017,4,0.40,LTR,86.57
2024-02-02 14:59:04.138,46,0,64596,3680,4,0.42,LTR,88.63
2024-02-02 14:59:13.412,45,1,23848,358,4,0.53,RTL,82.48
2024-02-02 14:59:19.905,52,2,32498,4327,6,0.62,RTL,86.32
2024-02-02 14:59:25.729,54,1,77682,5186,4,0.40,LTR,87.87
2024-02-02 14:59:32.528,50,1,37933,3571,5,0.65,RTL,87.07
2024-02-02 15:01:07.341,49,1,39118,2393,5,0.52,RTL,84.54
2024-02-02 15:01:15.866,52,0,71498,2786,4,0.40,LTR,88.39
2024-02-02 15:01:17.938,48,1,61816,38,4,0.45,LTR,88.38
2024-02-02 15:01:29.734,51,1,32837,1471,5,0.60,RTL,88.38
2024-02-02 15:01:31.610,53,1,25766,742,4,0.48,RTL,85.83
2024-02-02 15:01:39.379,48,2,20390,2859,5,0.60,RTL,81.49
2024-02-02 15:02:40.281,51,2,38513,3173,5,0.52,RTL,88.12
2024-02-02 15:03:01.625,58,1,54002,1340,4,0.40,LTR,88.67
2024-02-02 15:04:06.346,48,1,23217,858,6,0.59,RTL,83.5
2024-02-02 15:04:14.046,51,1,39225,7805,6,0.60,RTL,89.65
2024-02-02 15:04:22.246,45,1,23614,2864,7,0.71,RTL,85.27
2024-02-02 15:04:28.817,55,1,51443,683,4,0.40,LTR,86.05
2024-02-02 15:04:47.608,44,2,36266,7162,7,0.70,RTL,90.97
2024-02-02 15:04:49.080,41,0,81121,20098,5,0.50,LTR,109.58
2024-02-02 15:05:25.468,46,1,29900,2436,6,0.62,RTL,83.48
2024-02-02 15:05:31.265,46,1,34783,7202,7,0.70,RTL,87.05
2024-02-02 15:06:07.880,48,1,22996,538,5,0.53,RTL,85.03
2024-02-02 15:06:19.799,49,1,32791,1568,5,0.53,RTL,82.47
2024-02-02 15:06:26.219,56,0,65181,1431,4,0.39,LTR,92.02
2024-02-02 15:06:41.887,36,1,42658,13834,8,0.80,RTL,82.47
2024-02-02 15:06:47.089,51,1,37079,7638,6,0.63,RTL,86.8
2024-02-02 15:07:10.629,47,0,49787,4284,5,0.50,LTR,85.79
2024-02-02 15:07:59.860,54,1,56163,1500,4,0.40,LTR,88.87
2024-02-02 15:08:10.329,57,0,60348,2946,4,0.40,LTR,89.95
2024-02-02 15:08:15.077,43,1,36705,13002,6,0.62,RTL,85.3
2024-02-02 15:08:28.448,49,1,44567,7896,6,0.60,RTL,87.88
2024-02-02 15:08:38.822,46,2,22652,298,4,0.50,RTL,91.73
2024-02-02 15:08:39.744,37,1,69701,12427,5,0.50,LTR,100.71
2024-02-02 15:08:50.591,53,1,64090,4230,4,0.40,LTR,88.37
2024-02-02 15:09:05.459,52,1,22407,797,5,0.50,RTL,84.02
2024-02-02 15:09:15.934,49,1,44343,5145,5,0.60,RTL,89.39
2024-02-02 15:09:17.928,55,1,56605,11973,5,0.50,RTL,91.21
2024-02-02 15:09:26.235,43,0,75307,6161,4,0.53,LTR,85.55
2024-02-02 15:09:37.623,53,0,77428,4412,4,0.42,LTR,89.65
2024-02-02 15:09:43.821,43,1,24758,874,6,0.60,RTL,84.27
2024-02-02 15:09:51.694,53,2,24853,1244,5,0.55,RTL,88.64
2024-02-02 15:10:13.108,47,1,20146,1243,6,0.60,RTL,85.03
2024-02-02 15:10:17.858,55,4,37882,2669,5,0.50,RTL,86.81
2024-02-02 15:10:22.536,51,3,14741,491,4,0.55,RTL,85.3
2024-02-02 15:10:31.830,52,5,24069,7676,5,0.62,RTL,85.29
2024-02-02 15:10:39.050,56,2,27298,2,4,0.43,RTL,87.35
2024-02-02 15:10:50.920,49,12,31003,1726,6,0.60,RTL,86.8
2024-02-02 15:11:33.485,45,1,24971,447,5,0.53,RTL,86.58
2024-02-02 15:11:53.875,53,2,39322,5524,5,0.51,RTL,86.33
2024-02-02 15:12:05.867,53,1,39031,2981,5,0.53,RTL,87.58
2024-02-02 15:12:07.214,57,0,93008,10036,4,0.40,LTR,94.07
2024-02-02 15:12:19.112,48,1,25328,2054,6,0.60,RTL,83.84
2024-02-02 15:12:25.787,52,4,14918,5711,6,0.60,RTL,84.03
2024-02-02 15:12:27.257,34,1,75439,24827,6,0.62,LTR,85.29
2024-02-02 15:13:01.998,54,0,65010,4026,4,0.40,LTR,90.97
2024-02-02 15:13:03.969,54,0,67066,726,4,0.40,LTR,88.41
2024-02-02 15:13:13.793,57,3,33180,1590,4,0.52,RTL,86.3
2024-02-02 15:13:35.933,55,1,60143,16114,5,0.52,RTL,88.64
2024-02-02 15:13:48.780,57,6,23398,2087,5,0.50,RTL,86.33
2024-02-02 15:13:52.953,47,1,96045,13205,4,0.40,LTR,93.04
2024-02-02 15:13:56.328,47,1,62682,30378,4,0.40,LTR,90.47
2024-02-02 15:14:08.396,55,0,61987,4531,4,0.40,LTR,88.65
2024-02-02 15:14:11.469,43,2,15411,2625,7,0.70,RTL,86.55
2024-02-02 15:14:22.791,49,2,37592,16629,5,0.62,RTL,89.95
2024-02-02 15:14:24.789,51,0,69120,14810,4,0.40,LTR,89.66
2024-02-02 15:14:38.284,47,1,35152,1664,4,0.40,LTR,86.57
2024-02-02 15:14:39.306,49,0,48858,18222,4,0.40,LTR,91.22
2024-02-02 15:14:41.233,42,6,17496,4120,4,0.39,LTR,86.05
2024-02-02 15:14:58.326,43,1,26486,846,6,0.60,RTL,86.05
2024-02-02 15:14:59.253,40,8,21992,2480,4,0.40,LTR,89.4
2024-02-02 15:15:13.044,42,2,18208,2832,7,0.70,RTL,84.54
2024-02-02 15:15:16.269,41,2,22308,1057,6,0.63,RTL,82.48
2024-02-02 15:15:32.864,50,1,35714,290,4,0.40,LTR,85.31
2024-02-02 15:15:49.430,52,1,19722,4054,5,0.50,RTL,87.33
2024-02-02 15:15:59.481,50,1,16739,944,5,0.63,RTL,84.3
2024-02-02 15:16:10.999,58,7,22208,1453,5,0.50,RTL,84.79
2024-02-02 15:16:21.870,53,0,84258,1914,4,0.40,LTR,90.75
2024-02-02 15:16:23.418,49,0,37293,1915,4,0.40,LTR,88.39
2024-02-02 15:16:28.066,45,1,30057,1782,6,0.62,RTL,84.29
2024-02-02 15:16:42.511,50,1,53171,3133,4,0.40,LTR,85.29
2024-02-02 15:17:18.750,53,2,50674,6916,4,0.40,LTR,88.13
2024-02-02 15:17:33.867,44,2,20270,1049,5,0.52,RTL,85.82
2024-02-02 15:18:06.502,55,0,40925,2425,4,0.40,LTR,86.06
2024-02-02 15:18:07.978,52,1,52892,14512,4,0.40,LTR,86.81
2024-02-02 15:18:22.201,51,5,13015,4265,4,0.48,RTL,87.88
2024-02-02 15:18:41.517,53,1,28012,2427,6,0.60,RTL,85.52
2024-02-02 15:18:59.607,45,1,23483,1593,6,0.60,RTL,83.48
2024-02-02 15:19:03.035,46,1,45631,20614,6,0.63,RTL,90.73
2024-02-02 15:19:16.135,57,2,19790,2142,5,0.56,RTL,86.32
2024-02-02 15:19:25.201,57,1,21097,23,4,0.47,RTL,86.31
2024-02-02 15:19:28.476,63,2,26701,279,5,0.50,RTL,88.13
2024-02-02 15:19:36.298,60,2,29692,338,4,0.50,RTL,88.87
2024-02-02 15:19:46.217,55,0,43053,4737,4,0.40,LTR,89.13
2024-02-02 15:20:21.978,58,2,21769,4034,5,0.52,RTL,85.8
2024-02-02 15:20:29.373,48,4,15486,7512,6,0.60,RTL,88.12
2024-02-02 15:20:30.823,50,0,60183,20007,4,0.47,LTR,88.13
2024-02-02 15:20:32.572,48,0,59660,2040,4,0.45,LTR,86.08
2024-02-02 15:20:33.948,48,1,64628,32050,4,0.40,LTR,89.64
2024-02-02 15:20:51.219,44,1,23641,1379,6,0.65,RTL,83.48
2024-02-02 15:21:08.058,45,1,38511,10463,6,0.62,RTL,86.05
2024-02-02 15:21:09.758,42,6,13998,4293,7,0.70,RTL,89.12
2024-02-02 15:21:11.487,53,0,62662,8932,4,0.40,LTR,88.62
2024-02-02 15:21:13.561,49,0,57572,3580,4,0.40,LTR,90.97
2024-02-02 15:21:20.358,54,1,21073,2093,4,0.60,RTL,87.07
2024-02-02 15:21:24.679,54,1,21436,52,4,0.57,RTL,85.55
2024-02-02 15:21:27.827,48,2,20487,762,5,0.52,LTR,84.55
2024-02-02 15:21:45.344,52,2,23660,1074,6,0.62,RTL,85.02
2024-02-02 15:21:49.598,42,2,44763,24459,4,0.40,LTR,84.77
2024-02-02 15:22:06.191,49,0,57548,11972,4,0.40,LTR,87.59
2024-02-02 15:22:51.094,49,1,27254,3002,6,0.60,RTL,85.53
2024-02-02 15:23:06.767,51,1,21787,4685,5,0.50,RTL,85.29
2024-02-02 15:23:13.085,57,2,25637,882,5,0.52,RTL,86.57
2024-02-02 15:23:19.760,49,1,68084,4136,4,0.45,LTR,87.87
2024-02-02 15:23:21.961,49,1,63933,2467,4,0.43,LTR,87.88
2024-02-02 15:23:24.886,50,1,72554,13558,4,0.40,LTR,87.86
2024-02-02 15:24:31.360,41,7,43886,20104,4,0.45,LTR,87.58
2024-02-02 15:24:48.524,45,1,24018,3084,6,0.62,RTL,88.63
2024-02-02 15:25:18.166,54,1,60986,2214,4,0.42,LTR,90.22
2024-02-02 15:25:30.259,47,0,53666,1272,4,0.43,LTR,85.54
2024-02-02 15:25:31.234,44,0,80550,11993,4,0.40,LTR,88.88
2024-02-02 15:25:36.906,41,1,25839,1641,7,0.70,RTL,83.22
2024-02-02 15:25:42.653,41,1,55839,17120,6,0.77,RTL,84.53
2024-02-02 15:25:47.081,44,1,24233,1495,6,0.68,RTL,83.69
2024-02-02 15:25:48.977,54,0,72187,1627,4,0.40,LTR,88.63
2024-02-02 15:26:24.887,51,0,63588,294,4,0.40,LTR,90.47
2024-02-02 15:26:43.335,57,1,27594,971,5,0.50,RTL,88.63
2024-02-02 15:26:59.574,49,2,28282,1799,6,0.60,RTL,83.2
2024-02-02 15:27:05.826,50,1,58009,12942,5,0.50,RTL,89.63
2024-02-02 15:27:16.849,41,4,42596,13784,6,0.78,RTL,88.12
2024-02-02 15:27:18.992,43,4,49344,13729,7,0.70,RTL,86.8
2024-02-02 15:27:29.466,45,1,21493,1135,6,0.73,RTL,85.02
2024-02-02 15:27:30.840,42,1,37981,9089,7,0.70,RTL,84.0
2024-02-02 15:27:34.811,51,1,22884,566,5,0.49,RTL,86.55
2024-02-02 15:27:38.963,53,2,28647,1377,4,0.55,RTL,87.04
2024-02-02 15:28:24.767,50,1,79516,10244,4,0.40,LTR,88.38
2024-02-02 15:28:31.240,50,1,26236,913,6,0.63,RTL,86.3
2024-02-02 15:28:39.838,54,1,26840,614,4,0.50,RTL,86.06
2024-02-02 15:29:25.194,58,2,55132,596,4,0.40,LTR,87.58
2024-02-02 15:29:26.818,49,1,67339,2456,4,0.40,LTR,87.07
2024-02-02 15:29:41.712,48,1,27840,3038,6,0.60,RTL,85.02
2024-02-02 15:30:16.277,47,2,28079,752,6,0.60,RTL,84.28
2024-02-02 15:30:17.873,48,1,26960,1726,6,0.60,RTL,85.55
2024-02-02 15:30:40.240,46,1,79860,12556,4,0.40,LTR,88.92
2024-02-02 15:30:42.368,46,0,80263,13512,5,0.50,LTR,87.57
2024-02-02 15:30:45.338,48,0,70812,3988,4,0.40,LTR,87.07
2024-02-02 15:31:06.180,57,1,29207,768,5,0.52,RTL,89.38
2024-02-02 15:31:09.829,44,1,64915,8811,5,0.50,LTR,85.02
2024-02-02 15:31:44.345,45,0,65244,108,4,0.40,LTR,86.32
2024-02-02 15:31:46.664,48,0,66732,2572,4,0.42,LTR,87.67
2024-02-02 15:31:49.439,50,1,76597,17557,4,0.42,LTR,89.39
2024-02-02 15:31:54.065,52,2,28609,674,5,0.65,RTL,86.58
2024-02-02 15:32:33.201,40,1,29393,5805,7,0.70,RTL,82.96
2024-02-02 15:32:36.525,42,1,30223,4451,7,0.70,RTL,84.03
2024-02-02 15:32:50.890,49,2,27141,1571,6,0.60,RTL,83.47
2024-02-02 15:32:55.513,49,1,26991,2608,6,0.60,RTL,83.76
2024-02-02 15:33:05.635,51,1,32802,1508,5,0.52,RTL,88.89
2024-02-02 15:33:34.228,52,3,23678,5726,7,0.73,RTL,89.65
2024-02-02 15:34:04.692,42,1,24999,3113,6,0.68,RTL,82.97
2024-02-02 15:34:07.236,49,1,61501,5174,5,0.50,LTR,87.05
2024-02-02 15:34:12.964,52,1,29646,745,5,0.53,RTL,84.53
2024-02-02 15:34:47.651,41,2,45985,10359,7,0.71,RTL,85.54
2024-02-02 15:34:51.619,45,1,23869,2532,7,0.70,RTL,83.47
2024-02-02 15:34:56.149,50,1,29975,2960,6,0.60,RTL,85.91
2024-02-02 15:35:18.359,47,0,57881,3095,4,0.40,LTR,86.56
2024-02-02 15:35:19.810,48,1,61105,9275,4,0.40,LTR,86.81
2024-02-02 15:35:20.933,55,1,43319,7661,5,0.49,RTL,90.48
2024-02-02 15:35:51.871,47,0,72156,1772,4,0.40,LTR,88.39
2024-02-02 15:35:54.595,52,1,57978,850,4,0.40,LTR,86.3
2024-02-02 15:35:56.570,46,1,71770,5022,4,0.45,LTR,87.53
2024-02-02 15:35:59.094,50,0,52911,1761,4,0.40,LTR,85.54
2024-02-02 15:36:17.536,56,2,23799,1099,5,0.50,RTL,88.38
2024-02-02 15:36:21.810,55,2,29576,1016,5,0.52,RTL,86.3
2024-02-02 15:36:32.831,45,1,35582,3353,6,0.62,RTL,85.28
2024-02-02 15:36:35.337,47,1,47810,11066,6,0.63,RTL,86.82
2024-02-02 15:36:44.056,57,1,25808,602,4,0.52,RTL,87.01
2024-02-02 15:36:55.523,49,1,30123,1131,5,0.50,RTL,85.04
2024-02-02 15:37:18.564,47,0,36230,6950,4,0.40,RTL,90.46
2024-02-02 15:37:20.337,46,1,23700,2684,6,0.62,RTL,89.97
2024-02-02 15:37:26.340,51,1,31055,1893,5,0.60,RTL,87.58
2024-02-02 15:37:51.226,52,1,28366,2415,5,0.52,RTL,87.58
2024-02-02 15:38:02.849,54,0,62830,5210,4,0.40,LTR,91.23
2024-02-02 15:38:05.395,53,1,25555,1038,6,0.60,RTL,86.33
2024-02-02 15:38:08.973,53,1,76882,8988,4,0.40,LTR,90.47
2024-02-02 15:38:14.544,52,2,33340,1024,4,0.50,RTL,89.42
2024-02-02 15:38:20.740,50,1,32392,2073,5,0.57,RTL,88.63
2024-02-02 15:38:24.219,57,2,42377,1377,4,0.50,RTL,87.58
2024-02-02 15:38:36.763,52,1,39975,1642,5,0.50,RTL,84.28
2024-02-02 15:38:50.303,49,2,26735,1500,6,0.60,RTL,84.02
2024-02-02 15:39:20.741,51,1,30013,1085,5,0.50,RTL,85.28
2024-02-02 15:39:27.443,40,0,69886,14681,5,0.50,LTR,83.47
2024-02-02 15:39:33.987,50,1,25672,1869,5,0.53,RTL,87.57
2024-02-02 15:39:51.334,48,1,39578,5673,6,0.63,RTL,87.57
2024-02-02 15:39:53.954,45,1,24568,3130,7,0.70,RTL,82.23
2024-02-02 15:39:57.253,43,2,25779,2704,7,0.70,RTL,82.72
2024-02-02 15:40:01.790,45,2,31280,1200,4,0.61,RTL,83.21
2024-02-02 15:40:04.580,49,1,33489,1120,5,0.65,RTL,84.55
2024-02-02 15:40:15.999,53,1,26918,960,4,0.47,RTL,87.58
2024-02-02 15:40:41.538,39,1,26713,2220,7,0.72,RTL,81.22
2024-02-02 15:41:06.901,56,1,32796,2228,5,0.50,RTL,86.79
2024-02-02 15:41:32.566,51,2,46105,3540,5,0.50,RTL,90.72
2024-02-02 15:41:53.458,49,2,24853,1112,6,0.62,RTL,84.01
2024-02-02 15:42:00.383,56,1,28413,2046,5,0.50,RTL,85.27
2024-02-02 15:42:06.937,52,2,32152,4306,6,0.61,RTL,88.38
2024-02-02 15:42:11.506,55,1,23376,981,5,0.50,RTL,85.04
2024-02-02 15:42:26.150,49,1,30191,3742,6,0.60,RTL,86.82
2024-02-02 15:42:57.737,44,1,85844,12428,4,0.40,LTR,87.32
2024-02-02 15:42:59.184,45,1,67773,4861,5,0.49,LTR,86.55
2024-02-02 15:43:14.412,53,0,60762,8976,4,0.41,LTR,88.38
2024-02-02 15:43:20.425,50,0,63126,4760,4,0.40,LTR,87.37
2024-02-02 15:43:33.020,42,1,28187,4103,7,0.69,RTL,88.64
2024-02-02 15:43:41.493,59,1,41984,4157,5,0.50,RTL,88.63
2024-02-02 15:43:56.312,51,1,27739,3426,6,0.59,RTL,87.3
2024-02-02 15:44:00.787,50,1,26977,1637,6,0.60,RTL,86.3
2024-02-02 15:44:07.210,48,1,38318,4332,6,0.60,RTL,87.07
2024-02-02 15:44:08.982,49,1,89725,1295,4,0.42,LTR,89.97
2024-02-02 15:44:12.481,46,1,28756,1210,6,0.60,RTL,87.87
2024-02-02 15:44:19.882,52,2,34176,2351,5,0.67,RTL,87.32
2024-02-02 15:44:24.926,49,1,22055,681,6,0.60,RTL,82.68
2024-02-02 15:44:35.276,49,1,46920,5194,5,0.53,RTL,87.31
2024-02-02 15:44:38.621,54,1,33354,3867,6,0.60,RTL,88.88
2024-02-02 15:44:40.750,50,0,77668,7416,4,0.40,LTR,85.02
2024-02-02 15:44:42.771,46,1,59115,1605,4,0.43,LTR,87.3
2024-02-02 15:44:45.772,57,1,23184,678,4,0.53,RTL,85.55
2024-02-02 15:44:49.297,57,1,27502,1486,4,0.55,RTL,86.03
2024-02-02 15:45:03.561,47,1,29011,3206,6,0.60,RTL,85.03
2024-02-02 15:45:09.809,49,0,80349,14109,4,0.42,LTR,95.07
2024-02-02 15:45:23.753,39,1,26431,2080,7,0.70,RTL,83.74
2024-02-02 15:45:25.803,46,1,32190,4711,6,0.60,RTL,85.01
2024-02-02 15:45:30.455,49,1,27787,2236,6,0.60,RTL,86.3
2024-02-02 15:45:38.074,50,1,48085,5205,5,0.50,RTL,89.95
2024-02-02 15:45:47.897,47,2,20090,2829,5,0.60,RTL,86.3
